,lat,long,city,state,country,suburb
1114,48.1064,8.7556,Denkingen,Baden-Württemberg,Germany,Verwaltungsgemeinschaft Spaichingen
1115,48.1844,8.9925,Meßstetten,Baden-Württemberg,Germany,Gemeindeverwaltungsverband Meßstetten
1116,48.4031,11.6956,Freising,Bavaria,Germany,
1117,48.3667,11.8,Oberding,Bavaria,Germany,Oberding (VGem)
1118,47.4839,11.0633,Garmisch-Partenkirchen,Bavaria,Germany,Breitenau
1119,49.95,7.2667,Lautzenhausen,Rhineland-Palatinate,Germany,Kirchberg (Hunsrück)
1120,49.5667,8.4667,Mannheim,Baden-Württemberg,Germany,Sandhofen
1121,48.2,11.2667,Fürstenfeldbruck,Bavaria,Germany,
1122,50.0333,8.5833,Frankfurt,Hesse,Germany,Flughafen
1123,39.6167,19.9167,Corfu,"Peloponnese, Western Greece and the Ionian",Greece,Municipality of Central Corfu and Diapontia Islands
1124,39.65,22.45,Larissa,Thessaly and Central Greece,Greece,Municipality of Larissa
1125,37.9,23.75,Municipal Unit of Argyroupoli,Attica,Greece,Αργυρούπολη
1126,36.8331,21.7,Methoni Municipal Unit,"Peloponnese, Western Greece and the Ionian",Greece,Municipality of Pylos and Nestor
1127,35.3331,25.1831,Nea Alikarnassos Municipal Unit,Region of Crete,Greece,Municipality of Heraklion
1128,37.7,26.9167,Municipal Unit of Pythagoreio,Aegean,Greece,Municipality of Eastern Samos
1129,35.4831,24.1167,Aroni,Region of Crete,Greece,Municipality of Chania
1130,40.52,22.971,,Macedonia and Thrace,Greece,Thermi Municipality
1131,37.783,20.883,Zakynthos,"Peloponnese, Western Greece and the Ionian",Greece,κ. Μπόχαλης
1132,37.068,22.026,Municipality of Kalamata,"Peloponnese, Western Greece and the Ionian",Greece,Municipality of Messini
1133,45.8167,15.9781,City of Zagreb,,Croatia,Gradska četvrt Gornji grad - Medveščak
1134,44.55,15.3667,Grad Gospić,Lika-Senj County,Croatia,
1135,43.1667,16.45,Grad Hvar,,Croatia,
1136,42.7667,16.8994,Općina Lastovo,Dubrovnik-Neretva County,Croatia,
1137,45.5331,18.6331,Osijek,Osijek-Baranja County,Croatia,Mjesni odbor Cvjetno
1138,45.3331,14.45,Grad Rijeka,Primorje-Gorski Kotar County,Croatia,Mjesni odbor Kozala
1139,43.5167,16.4331,Split,,Croatia,Grad Split
1140,44.8167,14.9831,Volarice,Lika-Senj County,Croatia,Grad Senj
1141,44.0406,16.2067,Grad Knin,Šibenik-Knin County,Croatia,
1142,46.2828,16.3639,Grad Varaždin,Varaždin County,Croatia,Brezje
1143,44.13,15.2056,Zadar,Zadar County,Croatia,Mjesni odbor Puntamika
1144,45.2039,15.2717,,Karlovac County,Croatia,Općina Josipdol
1145,42.56,18.27,Močići,Dubrovnik-Neretva County,Croatia,Općina Konavle
1146,46.133,15.883,Velika Ves,Krapina-Zagorje County,Croatia,Grad Krapina
1147,46.0056,18.2328,Pécs,Baranya,Hungary,Pécsi járás
1148,47.5108,19.0206,Budapest,,Hungary,Országút
1149,47.4903,21.6106,Debrecen,Hajdú-Bihar,Hungary,Kerekestelep
1150,46.2558,20.0903,Szeged,Csongrád-Csanád,Hungary,Iparváros
1151,47.1981,16.6478,Szombathely,Vas,Hungary,Gyöngyöshermán
1152,48.083,20.767,Miskolc,Borsod-Abaúj-Zemplén,Hungary,Egyetemváros
1153,47.433,19.183,Budapest,,Hungary,Gloriett telep
1154,47.489,21.615,Debrecen,Hajdú-Bihar,Hungary,Kerekestelep
1155,46.45,16.967,Nagykanizsa,Zala,Hungary,Kiskanizsa
1156,46.25,20.1,Szeged,Csongrád-Csanád,Hungary,Iparváros
1157,65.0739,-22.7333,Stykkishólmur,Sveitarfélagið Stykkishólmur,Iceland,
1158,64.1269,-21.9025,Reykjavik,,Iceland,Hlíðar
1159,63.4,-20.2831,Vestmannaeyjabær,,Iceland,
1160,65.68,-18.0794,Akureyri,,Iceland,
1161,65.2681,-13.5756,,Fjarðabyggð,Iceland,
1162,64.296,-15.227,,Sveitarfélagið Hornafjörður,Iceland,
1163,64.133,-21.9,Reykjavik,,Iceland,Hlíðar
1164,63.9667,-22.6,Njarðvík,,Iceland,Ásbrú
1165,38.08,46.28,Tabriz,East Azerbaijan Province,Iran,
1166,36.267,59.633,Mashhad,Razavi Khorasan,Iran,District 6
1167,35.683,51.317,Tehran,Tehran County,Iran,District 9
1168,37.668,45.069,دهستان نازلوی جنوبی,West Azerbaijan Province,Iran,
1169,37.467,49.467,Bandar-e Anzali,Gilan Province,Iran,
1170,37.493,57.308,Bojnord,North Khorasan Province,Iran,شاهد
1171,36.774,48.359,Soharin,Zanjan Province,Iran,
1172,36.24,50.047,Qazvin,Qazvin Province,Iran,Petroleum city
1173,36.717,52.65,دهستان بابلرود,Mazandaran Province,Iran,
1174,36.909,54.401,دهستان انجیر آباد,Golestan Province,Iran,
1175,35.247,47.009,Sanandaj,Kurdistan Province,Iran,
1176,35.591,53.495,دهستان حومه,Semnan Province,Iran,
1177,45.3831,10.8667,Villafranca di Verona,Veneto,Italy,
1178,44.2,10.7,Riolunato,Emilia-Romagna,Italy,
1179,42.0,15.0,Termoli,Molise,Italy,
1180,41.7831,12.5831,Rome,Lazio,Italy,Municipio Roma VIII
1181,40.6331,17.9331,Brindisi,Apulia,Italy,Commenda
1182,39.93,9.72,Tortolì,Sardinia,Italy,
1183,39.2331,9.05,Cagliari,Sardinia,Italy,Sant'Avendrace-Santa Gilla
1184,46.15,11.0331,,Trentino – Alto Adige/Südtirol,Italy,Terre d'Adige
1185,42.0828,12.2167,Bracciano,Lazio,Italy,
1186,41.7,15.95,Monte Sant'Angelo,Apulia,Italy,Junno
1187,46.75,10.533,Graun - Curon Venosta,Trentino – Alto Adige/Südtirol,Italy,Vinschgau - Val Venosta
1188,46.733,12.217,Wahlen - Valle San Silvestro,Trentino – Alto Adige/Südtirol,Italy,Pustertal - Val Pusteria
1189,45.979,13.049,Villacaccia,Friuli – Venezia Giulia,Italy,
1190,45.933,7.7,Valtournenche,Aosta Valley,Italy,
1191,45.033,7.733,Pecetto Torinese,Piedmont,Italy,
1192,45.53,8.669,Bellinzago Novarese,Piedmont,Italy,
1193,45.432,10.268,Ghedi,Lombardy,Italy,
1194,45.685,12.083,Pezzan,Veneto,Italy,
1195,45.65,13.75,Triest,Friuli – Venezia Giulia,Italy,Campo Marzio
1196,44.224,12.307,Cervia,Emilia-Romagna,Italy,Quartiere Cervese Nord
1197,44.02,12.612,Rimini,Emilia-Romagna,Italy,
1198,43.95,8.167,Andora,Liguria,Italy,
1199,43.684,10.393,Pisa,Tuscany,Italy,
1200,43.517,12.733,Frontone,Marche,Italy,
1201,42.76,11.072,Grosseto,Tuscany,Italy,
1202,42.467,12.983,Rieti,Lazio,Italy,
1203,41.659,12.445,Pomezia,Lazio,Italy,
1204,41.567,14.65,Campobasso,Molise,Italy,
1205,41.061,14.082,Grazzanise,Campania,Italy,
1206,40.917,12.95,Ponza,Lazio,Italy,
1207,40.017,15.283,Palinuro,Campania,Italy,
1208,40.433,16.883,Ginosa,Apulia,Italy,
1209,39.333,16.4,Celico,Calabria,Italy,
1210,39.817,18.35,Santa Maria di Leuca,Apulia,Italy,
1211,38.7,13.183,Ustica,Sicily,Italy,
1212,38.2,15.55,Messina,Sicily,Italy,IV Circoscrizione
1213,37.911,12.488,Marausa,Sicily,Italy,Misiliscemi
1214,37.567,14.283,Enna,Sicily,Italy,Enna Bassa
1215,36.683,15.133,Portopalo di Capo Passero,Sicily,Italy,
1216,40.567,8.167,Alghero,Sardinia,Italy,
1217,39.354,8.972,Biddesorris/Villasor,Sardinia,Italy,
1218,37.4,14.9167,Lentini,Sicily,Italy,San Giorgio-Librino-San Giuseppe la Rena-Zia Lisa-Villaggio Sant'Agata
1219,70.9331,-8.6667,,Jan Mayen,Norway,
1220,49.667,49.483,Жалпақтал ауылдық округі,West Kazakhstan Region,Kazakhstan,
1221,47.9,48.8,Сүйіндік ауылдық округі,Atyrau Region,Kazakhstan,
1222,51.25,51.4,Oral,West Kazakhstan Region,Kazakhstan,
1223,50.25,52.567,Жымпиты ауылдық округі,West Kazakhstan Region,Kazakhstan,
1224,50.2831,57.15,Aktobe,Aqtöbe region,Kazakhstan,
1225,50.2,51.167,Чапаев ауылдық округі,West Kazakhstan Region,Kazakhstan,
1226,49.05,51.8667,Тайпақ ауылдық округі,West Kazakhstan Region,Kazakhstan,
1227,49.0667,54.6831,,Aqtöbe region,Kazakhstan,
1228,49.15,57.117,Temir,Aqtöbe region,Kazakhstan,
1229,48.633,58.5,,Aqtöbe region,Kazakhstan,
1230,47.1167,51.9167,Atyrau,Atyrau Region,Kazakhstan,
1231,45.4,56.2,Turish,Mangystau Region,Kazakhstan,
1232,44.55,50.25,Fort-Shevchenko,Mangystau Region,Kazakhstan,
1233,42.967,54.117,,Mangystau Region,Kazakhstan,
1234,57.917,22.05,,Saare maakond,Estonia,Saaremaa vald
1235,57.7831,23.2589,,Saare maakond,Estonia,Ruhnu vald
1236,57.9,25.383,Eriņi,Vidzeme,Latvia,
1237,57.783,26.033,Valga city,Valga maakond,Estonia,Valga vald
1238,57.75,22.6,Kolkas pagasts,Courland,Latvia,
1239,57.35,23.117,Mērsraga pagasts,Courland,Latvia,
1240,57.317,24.417,Zvejniekciems,Vidzeme,Latvia,
1241,57.133,25.917,Zosēnu pagasts,Vidzeme,Latvia,
1242,57.433,27.033,Alūksne,Vidzeme,Latvia,Alūksne
1243,57.133,26.717,Stāķi,Vidzeme,Latvia,
1244,56.883,21.183,Pāvilosta,Courland,Latvia,
1245,56.4831,21.0167,Liepaja,Courland,Latvia,Ezerkrasts
1246,56.683,22.5,Saldus pagasts,Courland,Latvia,
1247,56.617,23.317,Dobele,Dobeles novads,Latvia,
1248,56.65,23.733,Jelgava,,Latvia,Prospektu gals
1249,56.4,24.217,Bauska,Bauskas novads,Latvia,Mūsa
1250,56.65,25.133,Skrīveru pagasts,Aizkraukles novads,Latvia,
1251,56.517,25.917,Jēkabpils,Jēkabpils novads,Latvia,Zīlāni
1252,55.867,26.617,Daugavpils,Latgale,Latvia,Ruģeļi
1253,55.967,21.1,Palanga,Klaipeda County,Lithuania,
1254,55.7331,21.0667,Klaipėda,Klaipeda County,Lithuania,Melnragė
1255,55.617,22.233,Laukuva,Taurage County,Lithuania,
1256,56.2,24.7667,Biržai,Panevezys County,Lithuania,Old Town
1257,55.08,21.93,Sovetsk,Kaliningrad,Russia,
1258,54.8831,23.8331,Noreikiškės,Kaunas County,Lithuania,
1259,55.533,25.6,Atkočiškės,Utena County,Lithuania,
1260,54.6331,25.1,Vilnius,Vilnius County,Lithuania,Trakų Vokė
1261,49.0667,20.2331,Poprad,Region of Prešov,Slovakia,
1262,47.8667,18.1831,Hurbanovo,Region of Nitra,Slovakia,
1263,48.6667,21.2167,Košice,Region of Košice,Slovakia,Košice - mestská časť Poľov
1264,48.617,17.833,Piešťany,Region of Trnava,Slovakia,Bodona
1265,49.6258,6.2033,Niederanven,Canton Luxembourg,Luxembourg,
1266,48.2,28.3,Soroca,,Moldova,Bujerovca
1267,48.033,28.7,Camenca,Pridnestrovie,Moldova,
1268,47.783,27.95,Bălți,,Moldova,Bălți Municipality
1269,47.333,28.083,Bahmut,,Moldova,
1270,47.02,28.87,Chișinău,,Moldova,Chișinău Municipality
1271,46.483,28.283,Leova,,Moldova,
1272,46.3,28.633,Comrat,,Moldova,
1273,43.3542,19.345,Pljevlja,Pljevlja Municipality,Montenegro,
1274,42.83,19.53,Kolašin,Kolašin Municipality,Montenegro,
1275,43.15,19.13,Žabljak,Žabljak Municipality,Montenegro,
1276,42.4375,19.2781,Podgorica,Podgorica Capital City,Montenegro,
1277,43.35,19.35,Pljevlja,Pljevlja Municipality,Montenegro,
1278,42.76,18.95,Nikšić,Nikšić Municipality,Montenegro,
1279,42.1,19.08,Bar,Bar Municipality,Montenegro,Topolica
1280,42.433,19.283,Podgorica,Podgorica Capital City,Montenegro,
1281,41.53,20.7,Lazaropole,Polog Region,North Macedonia,Municipality of Mavrovo and Rostusha
1282,41.3331,21.5667,Prilep,Pelagonia Region,North Macedonia,Municipality of Prilep
1283,42.017,21.4,Skopje,Skopje Region,North Macedonia,Karpoš 3
1284,41.75,22.183,Shtip,Eastern Region,North Macedonia,Zheleznichka
1285,35.78,-5.82,Tangier,Pachalik de Tanger باشوية طنجة,Morocco,
1286,35.594,-5.32,Tétouan,Pachalik de Tétouan باشوية تطوان,Morocco,
1287,35.85,14.4831,Ħal Kirkop,Southern Region,Malta,
1288,53.3667,5.2167,West-Terschelling,Frisia,Netherlands,Terschelling
1289,53.1831,6.6,Haren,Groningen,Netherlands,Groningen
1290,52.8831,7.0667,Ter Apel,Groningen,Netherlands,Westerwolde
1291,52.65,5.0667,Hoorn,North Holland,Netherlands,
1292,52.4,6.05,Heerde,Gelderland,Netherlands,Heerde
1293,52.3167,4.7,Hoofddorp,North Holland,Netherlands,Haarlemmermeer
1294,51.9831,6.7,Winterswijk,Gelderland,Netherlands,Winterswijk
1295,51.6831,3.8667,Kerkwerve,Zeeland,Netherlands,Schouwen-Duiveland
1296,51.2167,3.8667,Zuiddorpe,Zeeland,Netherlands,Terneuzen
1297,51.5667,4.5331,Oudenbosch,North Brabant,Netherlands,Halderberge
1298,51.1831,5.9667,Merum,Limburg,Netherlands,Roermond
1299,52.7667,4.65,Petten,North Holland,Netherlands,Schagen
1300,53.1667,4.8667,De Cocksdorp,North Holland,Netherlands,Texel
1301,53.1,4.7667,De Koog,North Holland,Netherlands,Texel
1302,53.0667,5.4167,Makkum,Frisia,Netherlands,Súdwest-Fryslân
1303,53.2831,5.6667,St.-Annaparochie,Frisia,Netherlands,Waadhoeke
1304,52.9667,6.35,Fochteloo,Frisia,Netherlands,Ooststellingwerf
1305,53.0667,6.0,Nij Beets,Frisia,Netherlands,Opsterland
1306,53.1831,5.9831,Garyp,Frisia,Netherlands,Tytsjerksteradiel
1307,53.3831,5.9831,Ternaard,Frisia,Netherlands,Noardeast-Fryslân
1308,53.3167,6.9331,Farmsum,Groningen,Netherlands,Eemsdelta
1309,53.4,6.5667,Warffum,Groningen,Netherlands,Het Hogeland
1310,53.3331,6.3,Lauwerzijl,Groningen,Netherlands,Westerkwartier
1311,53.0,6.7331,Eext,Drenthe,Netherlands,Aa en Hunze
1312,53.0331,7.1167,Vlagtwedde,Groningen,Netherlands,Westerwolde
1313,53.15,6.4331,Roden,Drenthe,Netherlands,Noordenveld
1314,53.35,6.75,Zeerijp,Groningen,Netherlands,Eemsdelta
1315,52.7,5.3,Enkhuizen,North Holland,Netherlands,
1316,52.3831,4.9667,Amsterdam,North Holland,Netherlands,Noord
1317,52.8667,4.8331,Anna Paulowna,North Holland,Netherlands,Hollands Kroon
1318,52.35,4.5167,Zandvoort,North Holland,Netherlands,Zandvoort
1319,52.4831,4.8,Wormerveer,North Holland,Netherlands,Zaanstad
1320,52.7831,5.1,Wieringerwerf,North Holland,Netherlands,Hollands Kroon
1321,52.9167,5.0331,Slootdorp,North Holland,Netherlands,Hollands Kroon
1322,52.4667,5.1,Marken,North Holland,Netherlands,Waterland
1323,52.7167,6.4667,Hoogeveen,Drenthe,Netherlands,Hoogeveen
1324,52.5667,5.95,IJsselmuiden,Overijssel,Netherlands,Kampen
1325,52.9,6.7,Schoonloo,Drenthe,Netherlands,Aa en Hunze
1326,52.8,6.7331,Coevorden,Drenthe,Netherlands,
1327,52.6667,5.6331,Urk,Flevoland,Netherlands,
1328,52.7167,5.7831,Emmeloord,Flevoland,Netherlands,Noordoostpolder
1329,52.7667,7.0,Klazienaveen-Noord,Drenthe,Netherlands,Emmen
1330,52.4331,5.8331,Elburg,Gelderland,Netherlands,Elburg
1331,52.6,6.45,Dedemsvaart,Overijssel,Netherlands,Hardenberg
1332,52.8331,5.7167,Rutten,Flevoland,Netherlands,Noordoostpolder
1333,52.5831,5.65,Dronten,Flevoland,Netherlands,
1334,51.9331,4.8167,Bergambacht,South Holland,Netherlands,Krimpenerwaard
1335,52.2167,4.6167,Abbenes,North Holland,Netherlands,Haarlemmermeer
1336,51.7331,4.4167,Numansdorp,South Holland,Netherlands,Hoeksche Waard
1337,51.9167,4.0997,Oostvoorne,South Holland,Netherlands,Voorne aan Zee
1338,51.75,4.0831,Dirksland,South Holland,Netherlands,Goeree-Overflakkee
1339,51.85,4.7,Oud-Alblas,South Holland,Netherlands,Molenlanden
1340,51.85,4.4,Poortugaal,South Holland,Netherlands,Albrandswaard
1341,51.8167,3.8667,Ouddorp,South Holland,Netherlands,Goeree-Overflakkee
1342,52.1831,4.4167,Katwijk,South Holland,Netherlands,Katwijk aan den Rijn
1343,52.1703,4.4292,Valkenburg,South Holland,Netherlands,Katwijk
1344,51.8167,5.8667,Nijmegen,Gelderland,Netherlands,Nijmegen-Oost
1345,52.25,5.6167,Putten,Gelderland,Netherlands,Putten
1346,52.2331,5.9667,Apeldoorn,Gelderland,Netherlands,Apeldoorn
1347,52.0831,5.45,Woudenberg,Utrecht,Netherlands,
1348,52.2167,5.0331,Loenen aan de Vecht,Utrecht,Netherlands,Stichtse Vecht
1349,51.95,5.2331,Culemborg,Gelderland,Netherlands,
1350,51.9167,5.4331,Tiel,Gelderland,Netherlands,
1351,52.3,5.0331,Weesp,North Holland,Netherlands,Amsterdam
1352,52.1331,5.5831,Barneveld,Gelderland,Netherlands,Barneveld
1353,52.0667,5.8831,Arnhem,Gelderland,Netherlands,Ede
1354,51.9667,6.2831,Doetinchem,Gelderland,Netherlands,Torenallee
1355,52.2667,6.9,Enschede,Overijssel,Netherlands,
1356,52.35,6.85,Weerselo,Overijssel,Netherlands,Dinkelland
1357,52.15,6.3,Warnsveld,Gelderland,Netherlands,Zutphen
1358,52.2667,6.2667,Lettele,Overijssel,Netherlands,Deventer
1359,52.2331,6.5,Markelo,Overijssel,Netherlands,Hof van Twente
1360,52.0167,6.6331,Groenlo,Gelderland,Netherlands,Oost Gelre
1361,51.5331,3.9,Wilhelminadorp,Zeeland,Netherlands,Goes
1362,51.7,3.7,Burgh-Haamstede,Zeeland,Netherlands,Schouwen-Duiveland
1363,51.4331,3.8167,Ovezande,Zeeland,Netherlands,Borsele
1364,51.5331,4.2167,Tholen,Zeeland,Netherlands,Tholen
1365,51.2831,3.75,Philippine,Zeeland,Netherlands,Terneuzen
1366,51.35,3.55,Schoondijke,Zeeland,Netherlands,Sluis
1367,51.25,4.0667,Kapellebrug,Zeeland,Netherlands,Hulst
1368,51.4667,4.6667,Zundert,North Brabant,Netherlands,Zundert
1369,51.4331,5.15,Esbeek,North Brabant,Netherlands,Hilvarenbeek
1370,51.6331,4.8331,Oosterhout,North Brabant,Netherlands,Oosterhout
1371,51.5167,4.8831,Chaam,North Brabant,Netherlands,Alphen-Chaam
1372,51.7831,5.05,Andel,North Brabant,Netherlands,Altena
1373,51.4331,4.3167,Hoogerheide,North Brabant,Netherlands,Woensdrecht
1374,51.6667,4.5331,Klundert,North Brabant,Netherlands,Moerdijk
1375,51.4,6.0167,Sevenum,Limburg,Netherlands,Horst aan de Maas
1376,51.4831,5.6167,Helmond,North Brabant,Netherlands,Helmond
1377,51.35,6.1831,Venlo,Limburg,Netherlands,Venlo
1378,51.7167,5.4167,Nuland,North Brabant,Netherlands,'s-Hertogenbosch
1379,51.4,5.7,Someren,North Brabant,Netherlands,Someren
1380,51.65,5.4831,Heeswijk-Dinther,North Brabant,Netherlands,Bernheze
1381,51.45,5.4167,Eindhoven,North Brabant,Netherlands,Strijp
1382,50.85,5.8331,Valkenburg,Limburg,Netherlands,Valkenburg aan de Geul
1383,50.9,6.0167,Landgraaf,Limburg,Netherlands,
1384,51.0831,5.9167,Echt,Limburg,Netherlands,Echt-Susteren
1385,53.24,4.9206,,Frisia,Netherlands,Vlieland
1386,51.4478,4.3417,Hoogerheide,North Brabant,Netherlands,Woensdrecht
1387,51.4667,3.7667,'s-Heerenhoek,Zeeland,Netherlands,Borsele
1388,52.2667,4.7667,Aalsmeer,North Holland,Netherlands,
1389,51.9167,6.5667,Aalten,Gelderland,Netherlands,Aalten
1390,52.2667,4.9831,Abcoude,Utrecht,Netherlands,De Ronde Venen
1391,53.05,5.8167,Akkrum,Frisia,Netherlands,Heerenveen
1392,52.35,6.6667,Almelo,Overijssel,Netherlands,
1393,52.0,5.4667,Amerongen,Utrecht,Netherlands,Utrechtse Heuvelrug
1394,51.75,5.2167,Ammerzoden,Gelderland,Netherlands,Maasdriel
1395,53.3831,6.1331,Eanjum,Frisia,Netherlands,Noardeast-Fryslân
1396,51.6331,4.1331,Anna Jacobapolder,Zeeland,Netherlands,Tholen
1397,52.0,5.9331,Arnhem,Gelderland,Netherlands,
1398,53.0,6.6,Assen,Drenthe,Netherlands,
1399,52.4667,4.7331,Assendelft,North Holland,Netherlands,Zaanstad
1400,51.8667,4.5331,Barendrecht,South Holland,Netherlands,
1401,52.1667,5.9667,Beekbergen,Gelderland,Netherlands,Apeldoorn
1402,52.0,4.9331,Benschop,Utrecht,Netherlands,Lopik
1403,52.6831,4.6831,Schoorl,North Holland,Netherlands,Bergen
1404,51.5,4.25,Bergen op Zoom,North Brabant,Netherlands,Bergen op Zoom
1405,51.9831,4.5,Bergschenhoek,South Holland,Netherlands,Lansingerland
1406,52.45,5.6831,Dronten,Flevoland,Netherlands,
1407,51.3331,3.6831,Biervliet,Zeeland,Netherlands,Terneuzen
1408,52.7331,5.95,Baarlo,Overijssel,Netherlands,Steenwijkerland
1409,52.1,6.5331,Borculo,Gelderland,Netherlands,Berkelland
1410,52.0831,4.6831,Boskoop,South Holland,Netherlands,Alphen aan den Rijn
1411,51.5831,5.3331,Boxtel,North Brabant,Netherlands,Boxtel
1412,51.4,3.55,Breskens,Zeeland,Netherlands,Sluis
1413,51.9,4.15,Brielle,South Holland,Netherlands,Voorne aan Zee
1414,51.7331,3.8831,Brouwershaven,Zeeland,Netherlands,Schouwen-Duiveland
1415,51.05,5.8,Papenhoven,Limburg,Netherlands,Sittard-Geleen
1416,51.3667,3.4,Cadzand-Bad,Zeeland,Netherlands,Sluis
1417,52.85,4.7,Callantsoog,North Holland,Netherlands,Schagen
1418,51.6831,4.9831,Sprang-Capelle,North Brabant,Netherlands,Waalwijk
1419,52.55,4.65,Castricum,North Holland,Netherlands,
1420,52.8831,4.9331,Slootdorp,North Holland,Netherlands,Hollands Kroon
1421,52.0167,4.3667,Delft,South Holland,Netherlands,
1422,51.7167,4.3,Den Bommel,South Holland,Netherlands,Goeree-Overflakkee
1423,53.05,4.8,Den Burg,North Holland,Netherlands,Texel
1424,52.3831,7.0331,Denekamp,Overijssel,Netherlands,Dinkelland
1425,51.45,5.7667,Deurne,North Brabant,Netherlands,Deurne
1426,52.2667,6.2167,Deventer,Overijssel,Netherlands,Deventer
1427,53.3167,5.9831,Dokkum,Frisia,Netherlands,Noardeast-Fryslân
1428,52.05,5.3331,Doorn,Utrecht,Netherlands,Utrechtse Heuvelrug
1429,53.1167,6.1,Drachten,Frisia,Netherlands,Smallingerland
1430,52.55,5.85,Dronten,Flevoland,Netherlands,
1431,51.9667,6.0167,Duiven,Gelderland,Netherlands,Duiven
1432,52.8167,6.4167,Lhee,Drenthe,Netherlands,Westerveld
1433,52.5167,5.05,Edam,North Holland,Netherlands,Edam-Volendam
1434,52.2831,5.2831,Blaricum,North Holland,Netherlands,
1435,53.3667,6.4667,Eenrum,Groningen,Netherlands,Het Hogeland
1436,52.1167,6.0667,Eerbeek,Gelderland,Netherlands,Brummen
1437,53.1331,5.95,Earnewâld,Frisia,Netherlands,Tytsjerksteradiel
1438,51.35,5.25,Hapert,North Brabant,Netherlands,Bladel
1439,52.2831,5.7831,Elspeet,Gelderland,Netherlands,Nunspeet
1440,52.7831,6.8831,Emmen,Drenthe,Netherlands,Emmen
1441,52.2,6.9167,Enschede,Overijssel,Netherlands,
1442,52.35,6.0,Epe,Gelderland,Netherlands,Epe
1443,50.7667,5.9,Epen,Limburg,Netherlands,Gulpen-Wittem
1444,53.2831,6.45,Ezinge,Groningen,Netherlands,Westerkwartier
1445,53.3667,6.15,De Skâns-Oostmahorn,Frisia,Netherlands,Noardeast-Fryslân
1446,53.2,7.1,Finsterwolde,Groningen,Netherlands,Oldambt
1447,53.4,5.3,Formerum,Frisia,Netherlands,Terschelling
1448,52.85,6.2,Vledder,Drenthe,Netherlands,Westerveld
1449,51.8667,5.2667,Meteren,Gelderland,Netherlands,West Betuwe
1450,51.55,5.6831,Gemert,North Brabant,Netherlands,Gemert-Bakel
1451,51.8667,6.35,Gendringen,Gelderland,Netherlands,Oude IJsselstreek
1452,51.65,5.15,Drunen,North Brabant,Netherlands,Heusden
1453,53.0331,6.85,Gieterveen,Drenthe,Netherlands,Aa en Hunze
1454,52.7167,6.0667,Giethoorn,Overijssel,Netherlands,Steenwijkerland
1455,51.55,4.75,Breda,North Brabant,Netherlands,Breda
1456,51.8167,3.9667,Goedereede,South Holland,Netherlands,Goeree-Overflakkee
1457,51.8331,4.9831,Gorinchem,South Holland,Netherlands,
1458,53.0,6.0667,Gorredijk,Frisia,Netherlands,Opsterland
1459,52.0167,4.7167,Gouda,South Holland,Netherlands,
1460,52.1331,5.4167,Leusden,Utrecht,Netherlands,Leusden-Zuid
1461,52.3667,5.6167,,Flevoland,Netherlands,Zeewolde
1462,53.1831,5.4331,Midlum,Frisia,Netherlands,Harlingen
1463,52.15,5.7331,Kootwijkerbroek,Gelderland,Netherlands,Barneveld
1464,52.9667,5.6,Heeg,Frisia,Netherlands,Súdwest-Fryslân
1465,52.35,4.6331,Heemstede,North Holland,Netherlands,
1466,51.2831,5.9,Heibloem,Limburg,Netherlands,Leudal
1467,52.6,4.7331,Heiloo,North Holland,Netherlands,
1468,52.3831,6.45,Hellendoorn,Overijssel,Netherlands,Hellendoorn
1469,51.8331,4.65,Hendrik-Ido-Ambacht,South Holland,Netherlands,
1470,52.0667,6.3,Hengelo (Gld),Gelderland,Netherlands,Bronckhorst
1471,52.2667,6.7667,Hengelo,Overijssel,Netherlands,
